Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,40500.00,175.00,413.35,175.00,369.15,356.95,369.15,4997255.00,510.05,-50596696.82,1684375.00,615425.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,40600.00,152.85,351.00,146.30,312.40,297.00,312.40,2624543.00,268.26,-26638843.19,986675.00,703625.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,38800.00,1479.30,1856.95,1474.50,1836.25,1833.60,1836.25,407.00,0.04,-3947.86,6300.00,-2675.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,CE,36900.00,-,-,-,3934.40,-,3815.30,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,CE,40800.00,225.50,420.50,225.50,388.00,371.65,388.00,9941.00,1.02,-101397.18,35950.00,27025.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,42600.00,6.75,9.20,3.15,4.85,3.15,4.85,71506.00,7.62,-761531.28,66950.00,23450.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,42700.00,6.70,7.60,2.75,4.00,2.80,4.00,65774.00,7.02,-702130.43,99150.00,90475.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,CE,37600.00,-,-,-,4054.40,-,3137.40,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,CE,37700.00,-,-,-,3965.55,-,3042.35,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,44000.00,4.15,4.65,2.00,2.25,2.05,2.25,150375.00,16.54,-1654108.46,328025.00,107150.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,45500.00,3.30,3.30,1.65,1.80,2.35,1.80,30785.00,3.50,-350175.87,66200.00,25350.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,CE,44500.00,7.20,7.25,3.90,4.85,4.00,4.85,582.00,0.06,-6474.69,7150.00,5950.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,CE,41700.00,50.00,104.05,50.00,92.25,80.00,92.25,5723.00,0.60,-59661.68,27375.00,16725.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,43300.00,5.35,6.30,2.20,2.65,2.30,2.65,22657.00,2.45,-245259.57,32025.00,23825.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,CE,38500.00,1857.70,2226.50,1857.70,2179.95,2205.80,2179.95,69.00,0.01,-664.12,2950.00,-250.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,CE,43500.00,10.30,11.95,7.20,8.25,7.20,8.25,3064.00,0.33,-33320.67,21175.00,14525.00,40608.65
BANKNIFTY,31-Mar-2023,04-May-2023,CE,43000.00,-,-,-,355.60,-,462.90,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,04-May-2023,CE,42100.00,-,-,-,546.95,-,715.10,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,04-May-2023,CE,43500.00,-,-,-,276.05,-,354.90,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,04-May-2023,CE,37700.00,-,-,-,2697.10,-,3371.85,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,04-May-2023,CE,45000.00,-,-,-,83.05,83.05,148.85,-,-,-,25.00,-,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,CE,37900.00,-,-,-,3789.85,-,2854.05,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,39200.00,1650.00,1845.70,1623.90,1817.70,1845.70,1817.70,132.00,0.01,-1293.59,11400.00,-975.00,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,38400.00,2204.00,2557.40,2204.00,2557.40,2557.40,2667.20,3.00,-,-28.80,2075.00,-,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,39400.00,1379.95,1700.00,1344.50,1653.25,1650.60,1653.25,256.00,0.03,-2521.57,17675.00,-1100.00,40608.65
BANKNIFTY,31-Mar-2023,28-Mar-2024,CE,34500.00,-,-,-,8737.70,-,9333.95,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,28-Dec-2023,CE,31500.00,-,-,-,14134.30,-,11037.20,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,28-Dec-2023,CE,45000.00,-,-,-,5065.85,-,2590.55,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,38900.00,1876.00,2046.35,1876.00,2046.35,2046.35,2276.20,33.00,-,-320.92,2875.00,-225.00,40608.65
BANKNIFTY,31-Mar-2023,25-May-2023,CE,38500.00,2522.95,2564.25,2522.90,2550.00,2550.00,3087.80,7.00,-,-67.37,975.00,50.00,40608.65
BANKNIFTY,31-Mar-2023,29-Jun-2023,CE,41700.00,-,-,-,1489.95,-,1805.90,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,29-Jun-2023,CE,43500.00,249.95,320.00,219.05,313.30,313.30,313.30,620.00,0.07,-6742.43,20050.00,3875.00,40608.65
BANKNIFTY,31-Mar-2023,29-Jun-2023,CE,42300.00,-,-,-,1271.15,-,1555.10,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,29-Jun-2023,CE,41200.00,-,-,-,1692.65,-,2036.05,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,29-Jun-2023,CE,41600.00,-,-,-,1528.95,-,1850.40,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,28-Sep-2023,CE,51000.00,-,-,-,302.00,302.00,514.00,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,28-Sep-2023,CE,43500.00,-,-,-,2985.50,-,2213.50,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,28-Sep-2023,CE,33000.00,-,-,-,8029.30,-,9019.20,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,25-May-2023,CE,41000.00,779.95,966.00,779.95,945.10,948.00,945.10,2024.00,0.21,-20745.79,47225.00,8725.00,40608.65
BANKNIFTY,31-Mar-2023,25-May-2023,CE,39900.00,-,-,-,1250.00,1250.00,2157.05,-,-,-,825.00,-,40608.65
BANKNIFTY,31-Mar-2023,25-May-2023,CE,37000.00,3800.00,3800.00,3800.00,3800.00,3800.00,4271.15,2.00,-,-18.50,75.00,50.00,40608.65
BANKNIFTY,31-Mar-2023,29-Jun-2023,CE,39100.00,-,-,-,2758.60,-,3217.90,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,29-Jun-2023,CE,40200.00,-,-,-,2156.45,-,2555.50,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,29-Jun-2023,CE,39200.00,-,-,-,2699.85,-,3153.80,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,29-Jun-2023,CE,37900.00,-,-,-,3524.70,-,4047.40,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,29-Jun-2023,CE,39600.00,-,-,-,2472.85,-,2905.10,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,29-Jun-2023,CE,38300.00,-,-,-,3257.00,-,3759.60,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,29-Jun-2023,CE,39800.00,-,-,-,2364.15,-,2785.40,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,29-Jun-2023,CE,40000.00,1700.00,1887.60,1700.00,1851.05,1825.00,1851.05,166.00,0.02,-1659.98,2675.00,2675.00,40608.65
BANKNIFTY,31-Mar-2023,29-Jun-2023,CE,35000.00,-,-,-,5789.10,-,6418.95,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,34000.00,6565.40,6810.00,6556.60,6792.60,6775.15,6792.60,49.00,-,-416.50,25700.00,925.00,40608.65
BANKNIFTY,31-Mar-2023,20-Apr-2023,CE,40500.00,506.80,726.00,506.00,701.25,695.65,701.25,725.00,0.07,-7340.55,4400.00,600.00,40608.65
BANKNIFTY,31-Mar-2023,20-Apr-2023,CE,37200.00,-,-,-,2574.15,-,3608.65,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,20-Apr-2023,CE,37400.00,-,-,-,2426.20,-,3422.05,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,20-Apr-2023,CE,42400.00,-,-,-,282.15,-,347.60,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,20-Apr-2023,CE,39500.00,1225.00,1800.00,950.80,1618.50,1800.00,1618.50,120.00,0.01,-1184.99,6475.00,300.00,40608.65
BANKNIFTY,31-Mar-2023,20-Apr-2023,CE,45000.00,10.70,10.70,7.25,7.85,7.25,7.85,27.00,-,-303.75,675.00,300.00,40608.65
BANKNIFTY,31-Mar-2023,20-Apr-2023,CE,39700.00,1009.05,1275.00,900.05,1237.00,1219.15,1237.00,12.00,-,-119.10,3000.00,-175.00,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,36500.00,4129.50,4325.45,4129.50,4316.60,4325.45,4316.60,47.00,-,-428.87,15175.00,-475.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,37200.00,3449.40,3449.45,3449.40,3449.40,3449.40,3454.25,9.00,-,-83.70,250.00,-,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,37400.00,-,-,-,2493.75,2493.75,3255.15,-,-,-,125.00,-,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,39900.00,520.00,871.50,453.30,802.45,805.00,802.45,120477.00,12.23,-1201745.85,268225.00,-131600.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,37700.00,-,-,-,3204.40,-,2957.25,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,38500.00,1720.05,2194.80,1720.00,2131.45,2125.00,2131.45,1258.00,0.13,-12108.12,28325.00,-9150.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,CE,40700.00,270.85,477.90,242.30,446.95,432.30,446.95,13448.00,1.38,-136832.02,55700.00,44900.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,CE,37000.00,-,-,-,2635.00,2635.00,3717.40,-,-,-,225.00,-,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,41700.00,16.55,31.70,13.15,22.10,17.50,22.10,435054.00,45.38,-4535392.57,340575.00,260150.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,CE,39800.00,748.15,1081.35,743.95,1027.30,1044.00,1027.30,1954.00,0.20,-19442.10,10500.00,-13450.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,45000.00,3.70,3.70,1.65,1.80,1.75,1.80,82594.00,9.29,-929173.21,176525.00,49675.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,40800.00,120.20,244.00,90.65,212.30,195.00,212.30,1466681.00,150.30,-14959995.90,863475.00,569700.00,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,CE,42300.00,-,-,-,928.60,-,217.40,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,40900.00,70.10,199.00,70.10,170.15,154.10,170.15,972111.00,99.77,-9939735.20,631950.00,500950.00,40608.65
BANKNIFTY,31-Mar-2023,04-May-2023,CE,38100.00,-,-,-,2408.25,-,3039.30,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,13-Apr-2023,CE,41500.00,83.55,148.00,72.45,130.35,125.00,130.35,35554.00,3.70,-368869.05,143575.00,91650.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,43500.00,4.95,5.30,2.15,2.45,2.30,2.45,166048.00,18.06,-1805753.94,469825.00,269825.00,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,40600.00,581.05,825.25,581.00,782.85,790.00,782.85,8041.00,0.83,-81615.32,40000.00,8725.00,40608.65
BANKNIFTY,31-Mar-2023,04-May-2023,CE,38800.00,-,-,-,1948.60,-,2493.70,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,04-May-2023,CE,41600.00,-,-,-,681.55,-,895.75,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,04-May-2023,CE,38900.00,-,-,-,1887.55,-,2421.40,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,04-May-2023,CE,42300.00,-,-,-,499.20,-,651.05,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,04-May-2023,CE,40200.00,-,-,-,1201.50,-,1569.40,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,04-May-2023,CE,37200.00,-,-,-,3076.85,-,3805.45,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,04-May-2023,CE,37600.00,-,-,-,2769.90,-,3457.05,-,-,-,-,-,40608.65
