Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,40000.00,10.80,11.40,9.05,10.45,11.40,10.45,1379.00,0.14,-13789.86,25000.00,17275.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,48500.00,-,-,-,4818.30,-,3636.80,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,45200.00,-,-,-,1179.35,1179.35,1065.20,-,-,-,25.00,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,50000.00,-,-,-,6246.35,-,5076.00,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,46600.00,-,-,-,3139.90,-,1999.25,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,42800.00,-,-,-,400.00,400.00,209.05,-,-,-,25.00,-,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,48000.00,3492.40,3492.40,3120.00,3152.65,3150.00,3152.65,277.00,0.02,-1994.38,21390.00,1665.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,46800.00,2394.65,2394.70,1947.60,1997.50,1997.50,2224.25,10.00,-,-70.20,150.00,120.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,44100.00,405.00,407.80,287.70,297.55,292.40,297.55,5715.00,0.38,-37804.34,34755.00,2340.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,44400.00,507.80,535.00,380.00,393.85,387.55,393.85,18485.00,1.24,-123108.86,60750.00,8970.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,45300.00,980.50,980.50,807.50,824.55,823.55,824.55,253.00,0.02,-1719.12,1860.00,-315.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,46100.00,1711.60,1711.60,1372.20,1393.00,1372.20,1393.00,24.00,-,-165.96,210.00,120.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,40300.00,39.55,39.55,21.05,23.20,21.85,23.20,49.00,-,-296.20,330.00,270.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,42200.00,71.60,71.60,51.05,52.65,53.25,52.65,2384.00,0.15,-15090.57,17895.00,7695.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,37000.00,7.15,9.05,6.25,7.90,7.00,7.90,1174.00,0.07,-6515.63,55440.00,885.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,40500.00,35.00,35.00,24.00,25.05,25.75,25.05,13280.00,0.81,-80675.19,166080.00,-58845.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,41500.00,43.75,43.75,32.40,33.30,34.40,33.30,25456.00,1.59,-158462.01,190395.00,-22575.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,37500.00,8.10,14.80,8.10,10.70,10.00,10.70,370.00,0.02,-2081.23,3210.00,1845.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,41600.00,-,-,-,1090.30,-,115.00,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,40700.00,-,-,-,807.95,-,49.45,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,38500.00,16.90,26.50,15.20,15.90,16.50,15.90,2409.00,0.14,-13911.84,15315.00,13020.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,40800.00,41.30,41.30,14.95,27.60,28.00,27.60,54.00,-,-330.48,525.00,525.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,42600.00,83.45,85.50,69.15,70.55,76.00,70.55,3594.00,0.23,-22965.43,14130.00,690.00,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,PE,42000.00,-,-,-,505.00,-,221.15,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,PE,42100.00,-,-,-,530.60,-,237.05,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,PE,46300.00,-,-,-,2719.85,-,1933.65,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,PE,44600.00,740.20,740.20,512.90,540.75,540.75,540.75,24.00,-,-160.56,225.00,225.00,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,PE,45100.00,-,-,-,1889.50,-,1221.80,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,PE,41700.00,150.00,150.00,149.40,149.40,149.40,178.45,2.00,-,-12.51,30.00,30.00,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,PE,43900.00,-,-,-,1218.70,-,696.45,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,PE,44700.00,920.00,920.00,750.00,761.65,760.00,761.65,244.00,0.02,-1636.00,2550.00,2505.00,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,PE,44800.00,850.00,870.00,770.60,804.55,804.55,804.55,44.00,-,-295.68,480.00,390.00,-
BANKNIFTY,30-Jun-2023,31-Aug-2023,PE,49000.00,-,-,-,5043.00,-,4105.65,-,-,-,-,-,-
