Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,50700.00,390.05,410.00,299.25,343.60,344.40,343.60,21724.00,3.33,-330418.71,52020.00,17580.00,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,52600.00,-,-,-,2032.30,-,1759.50,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,51800.00,1060.00,1135.00,956.55,1060.45,1038.35,1060.45,1000.00,0.16,-15539.84,7080.00,3300.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,51900.00,1050.90,1164.35,1013.00,1111.35,1109.30,1111.35,178.00,0.03,-2771.43,3060.00,300.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,51300.00,882.30,916.50,797.10,798.50,798.50,988.45,20.00,-,-307.80,930.00,60.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,56500.00,4422.35,4422.35,4422.35,4422.35,4422.35,4422.35,3.00,-,-50.85,90.00,90.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,50300.00,541.05,588.05,530.05,545.75,541.25,545.75,89.00,0.01,-1343.00,5790.00,1230.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,57500.00,-,-,-,5610.00,5610.00,5666.65,-,-,-,2490.00,-,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,43000.00,-,-,-,142.40,-,1.80,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,43400.00,-,-,-,176.30,-,2.85,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,55200.00,-,-,-,3320.00,3320.00,3449.70,-,-,-,210.00,-,-
BANKNIFTY,28-Mar-2025,25-Sep-2025,PE,45000.00,-,-,-,495.00,-,167.30,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,49700.00,199.55,202.30,145.65,168.55,170.45,168.55,8925.00,1.34,-133070.41,57150.00,16440.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,43900.00,19.00,19.15,9.30,11.50,10.55,11.50,417.00,0.05,-5491.84,2250.00,2070.00,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,49000.00,408.10,440.00,390.00,428.90,435.55,428.90,55.00,0.01,-808.49,1350.00,1350.00,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,47600.00,-,-,-,385.25,-,224.80,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,51400.00,888.00,965.40,835.00,900.35,900.00,900.35,178.00,0.03,-2744.73,3330.00,3120.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,48200.00,199.50,207.00,198.00,205.00,205.00,195.20,44.00,0.01,-636.23,1470.00,-360.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,53400.00,-,-,-,1749.50,1749.50,1917.50,-,-,-,1410.00,-,-
BANKNIFTY,28-Mar-2025,26-Mar-2026,PE,46500.00,-,-,-,901.50,-,590.30,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,40500.00,6.85,8.60,5.55,7.05,7.00,7.05,19713.00,2.40,-239510.55,175200.00,76230.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,48200.00,83.50,87.60,51.70,61.20,63.00,61.20,6183.00,0.90,-89405.28,29490.00,4560.00,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,49800.00,-,-,-,889.75,-,647.30,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,52100.00,1324.65,1324.65,1301.50,1301.50,1301.50,1507.80,20.00,-,-312.60,600.00,600.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,52000.00,1114.00,1233.50,1030.00,1155.15,1153.95,1155.15,4251.00,0.68,-66314.92,87270.00,29310.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,52200.00,1200.00,1329.70,1174.90,1245.15,1226.90,1245.15,98.00,0.02,-1534.66,3210.00,2610.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,56100.00,-,-,-,6618.55,-,4165.80,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,47400.00,-,-,-,969.80,-,113.60,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,52700.00,1190.65,1374.00,1078.25,1226.30,1218.50,1226.30,1879.00,0.30,-29706.69,12690.00,8610.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,55400.00,-,-,-,5564.15,-,3635.40,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,47800.00,61.65,68.70,41.00,48.95,49.55,48.95,6700.00,0.96,-96077.04,40050.00,25020.00,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,51300.00,939.15,950.00,938.10,950.00,950.00,1153.75,12.00,-,-184.68,360.00,360.00,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,50200.00,-,-,-,1016.65,-,763.05,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,49400.00,-,-,-,776.60,-,544.75,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,54600.00,-,-,-,2722.30,2722.30,2946.75,-,-,-,120.00,-,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,55800.00,-,-,-,6353.80,-,3910.00,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,54500.00,-,-,-,3146.95,-,2920.10,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,43000.00,14.05,17.85,7.65,8.25,7.70,8.25,19424.00,2.51,-250567.09,70590.00,18360.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,45800.00,20.00,23.95,16.25,19.45,17.65,19.45,537.00,0.07,-7378.31,3210.00,-,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,50300.00,-,-,-,1050.20,-,794.10,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,46900.00,-,-,-,283.05,-,151.15,-,-,-,-,-,-
